7442	"* Kurs/konferanse og m›teromsleie-"
7442	"  avtaler."
7442	"* Weekendtilbud."
7442	"* Selskapsarrangement."
7442	"Vi er gjerne behjelpelig med forslag til sosialt"
7442	"program og aktiviterer/utflukter i forbindelse med"
7442	"opphold p† v†re hoteller."
7442	"-Be om v†re brosjyrer."
7442	"Vi har 51 rom med dusj, wc, minibar, telefon, TV"
7442	"m/kabel. Alle rom er store med skrivebord. Alle er"
7442	"kombi-rom. Vi har 4 familirom med mulighet for 4"
7442	"senger."
7442	"Vi har m›te rom med plass til inntil 70 personer,"
7442	"ogs† grupperom. Alt av utstyr er tilgjengelig p†"
7442	"disse. Restauranten er †pen hver dag fra kl. 13.00"
7442	"- 23.00 med levende musikk hver dag, unntatt"
7442	"s›ndag, alle rettigheter. Vi har ogs† en bar som"
7442	"er †pen hver dag, unntatt s›ndag. Nattklubben"
7442	"m/diskotek, arrangement 1-2 ganger i mnd med"
7442	"vise/rockeaften. Her er det ›l- og vinrettigheter."
7442	"pningstidene her er:"
7442	"Tirs, ons, tors og s›nd fra kl. 20.00 - 01.30"
7442	"Fred og l›rd fra kl. 20.00 - 03.30"
7442	"Mandager stengt."
7442	"Sv›mmehall med trimrom, badstu og solarium. pent"
7442	"hver dag fra kl. 07.00 - 23.00."
7442	"Beliggenhet:"
7442	"I sentrum av Br›nn›ysund, 3 min. med bil fra"
7442	"flyplassen. 100 meter fra bussholdeplass,"
7442	"korrespondanse med jernbane daglig. 100 meter fra"
7442	"dampskipskaien hvor hurtigruten har anl›p 2 gr."
7442	"daglig. Direktefly til/fra Oslo hver dag. Flere"
7442	"avganger/ankomster med fly, Bod›/Trondheim daglig."
7442	""
7498	"Kapasitet og fasiliteter:"
7498	"* Forretningsavtaler"
7498	"* Bonuskort som gir fordeler p†"
7498	"  alle v†re tre hoteller"
7498	"  (Lyngeng†rden Hotell, Torghatten"
7498	"  Hotell)"
7498	"* Kurs/konferanse og m›teromsleie-"
7498	"  avtaler."
7498	"* Weekendtilbud"
7498	"* Selskapsarrangement"
7498	"Vi er gjerne behjelpelig med forslag til sosialt"
7498	"program og aktiviteter/utflukter i forbindelse med"
7498	"opphold p† v†re hoteller."
7498	"-Be om v†re brosjyrer."
7498	"22 rom: Kombi-rom med dusj/wc, TV m/parabol,"
7498	"telefon og minibar"
7498	"15 rom: Familierom med dusj/wc, TV m/parabol,"
7498	"telefon og mulighet for 4 senger. Totalt 107"
7498	"senger."
7498	"M›terom: 1. inntil 20 personer"
7498	"         2. inntil 130 personer ved"
7498	"            Kinooppsett"
7498	"            inntil 90 personer ved"
7498	"            klasseromoppsett"
7498	"Har ogs† med grupperom, alt av utstyr"
7498	"tilgjengelig. Restaurant/spisesal er †pen hver dag"
7498	"fra kl. 07.00 - 23.00, alle rettigheter."
7498	"Beliggenhet:"
7498	"4 km. fra Namsos sentrum, 3 km. fra Namsos"
7498	"lufthavn. Buss-stopp like ved hotellet."
7498	""
7946	"The Image Bank driver med salg av bilder fra hele"
7946	"verden. Vi selger ikke aktualitetsbilder, men fine"
7946	"bilder med kvalitet til bruk i brosjyrer,"
7946	"†rsrapporter o.l. Det spesielle med firmaet er"
7946	"bredden i bildene og at vi er internasjonale. The"
7946	"Image Bank representerer et stort internasonalt"
7946	"bildebyr† med tilholdsted i USA. Vi er eid av"
7946	"Kodak og har kontorer i 55 land. Priser varierer"
7946	"etter bruken av bildet. Firmaet har ikke eget"
7946	"filmarkiv, men formidler kontakt med kontoret i"
7946	"Sverige som har dette."
7946	""
8272	"Selger kvalitetsfliser fra Italia, Vest-Tyskland"
8272	"og Danmark. Tar ogs† p† seg flislegging til faste"
8272	"forh†ndspriser. Er mobile og tar oppdrag i"
8272	"stfold, Oslo og Akershus."
8272	""
170507	"Har agentur p† Metos Storkj›kkenutstyr i Nordland,"
170507	"Troms og Finnmark. Arbeider i omr†dene Nordland,"
170507	"Troms og Finnmark, men tar imot henvendelser fra"
170507	"hele Norge."
170501	"Rimelige pene enkeltrom med"
170501	"frokost"
170501	"Sentral beliggenhet"
170501	"l- og vinrettigheter"
170501	"Rimelige weekendtilbud"
170502	"VVS - Ventilasjon"
170502	"Alt i beslag til bygg. Firmaet kan ta sm† oppdrag"
170502	"fra private innen gjenvinnings- og"
170502	"ventilasjonsanlegg. N†r det gjelder store"
170502	"ventilasjons- og luftanlegg tar de kun"
170502	"foresp›rsler fra konsulenter og som"
170502	"underentrepren›rer. De opererer i Akershus,"
170502	"stfold og Oslo."
170502	""
170502	"Referanser:"
170502	"* L›ken Bygg og Eiendom"
170502	"  Att: Kai Ness"
170505	"Annen mobiltelefon: 94-533485/679310"
170505	""
170505	"Kontaktperson: Formann Ingve B›rkja"
170505	"Telefon: 51-746841"
170505	"Driftsleder:"
170505	"Egil Moen"
170505	"Telefon privat: 51-746651"
170505	"Daglig leder:"
170505	"Johannes Aaen"
170505	"Telefon privat: 51-746326"
170505	""
170505	"Bedriften ligger til dypvanns-"
170505	"kai og har stort uteareal for"
170505	"lagring og konstruksjonsarbeid"
170505	"Kan refereres til:"
170505	"St›rre siloanlegg"
170505	"Broer"
170505	"Ferjekaibroer"
170505	"St†lbygg"
170505	"Lekterarbeid etc."
170505	"Plass for flere boreplattformer med"
170505	"landforbindelse."
170505	""
170505	"Arbeidstid: 07.00 - 15.00"
170505	"Etter denne tid ringes privat."
170506	"Tilsluttet BOHUS, Norges st›rste m›belkjede"
170506	"M›belsenteret Hj. Henriksen A/S, 9500 Alta"
170506	"M›belsenteret Henriksen Kirkenes A/S, 9900"
170506	"Kirkenes"
170506	"Bankforbindelse Dnb"
170506	"9600 Hammerfest"
170506	"M›belhandler: Roald O. Henriksen"
170506	"Adm. leder: Elsa I. Henriksen"
170506	"konomi/regnskap: Erna J›rstad"
170506	"M›belh. Kirkenes, tlf. 085-92399 Line Henriksen"
170506	"Leder Alta, tlf. 085-92399"
170506	"se Olsen"
170506	"Anbudsavdeling - Systue"
170506	""
170508	"morten"
170509	"Elektriske installasjoner"
170509	"innenfor bygg og anlegg"
170509	"Underavdelinger:"
170509	"Bergen Ask›y"
170509	"5302 Strusshamn"
170509	"Telefon 05-142266"
170509	"Dale"
170509	"5273 Stanghelle"
170509	"Telefon 05-595145"
170509	"Bergen Nordhordland"
170509	"5100 Isdalst›"
170509	"Telefon 05-350586"
170509	"Bergen Nesstun"
170509	"Postboks 308"
170509	"5051 Nesttun"
170509	"Telefon 05-132720"
170510	"Annen telefon: 51-881125"
170510	"Firmaet tar foresp›rsler fra hele landet."
170510	""
170511	"Avdelingskontor:"
170511	"9048 Skibotn"
170511	"Telefon 089-15225"
170511	"Teknisk leder: Roald Lien"
170511	"Firmaet tar foresp›rsler fra private og firmaer"
170511	"fra Troms Fylke. De tar alt av"
170511	"sterkstr›msinstallasjoner og en del"
170511	"svakstr›msinstallasjoner."
170512	"Spedisjon - Trasnsport"
170512	"Bilmegling"
170512	"Spedisjon og fortolling"
170512	"B†ttransport kystrute"
170512	""
170512	""
170513	"R›rleggerforretning"
170513	"Bank 4560.05.00558"
170513	"Post 0813.38.00620"
170513	"Betalingsbetingelser:"
170513	"10-30 dager kontant"
170513	"Selger kj›kken (Norkj›kken) og"
170513	"baderomsinnredninger. Har ogs† kj›kken- og"
170513	"baderomsutstyr. Er tilknyttet Comfort-kjeden."
170513	"Dekker hele Vester†len og opp til Troms›."
170514	"17 hytter m/kok, derav 6 ogs† med kj›leskap."
170514	"17 hytter m/dusj, toalett, kj›kken og TV-stue."
170514	"130 campingvognplasser, derav 75"
170514	"med str›m og 40 med spillvannutslipp."
170514	"Restaurant og kafeteria med 220 sitteplasser."
170514	"Levende musikk fredag og l›rdag. Adgang til fiske"
170514	"av laks."
170514	"Vi har ogs† oppvarmet sv›mmebasseng."
170515	"Konsulenter i organisasjon"
170515	"Kurs- og konferansevirksomhet"
170515	""
170516	"Prosjekteringsansvarlig:"
170516	"Odd Steinsvik"
170516	"Vi opererer over hele landet. Klimaplanlegging,"
170516	"prosjektering i forhold til bygning i utemilj› og"
170516	"lekemilj›. Rehabilitering av st›rre boligomr†der."
170516	"Rehabilitering og prosjektering av skolebygg og"
170516	"universiteter."
170518	"Fabrikk for h›yfrekvenssveisede"
170518	"plastartikler"
170519	"10 rom"
170519	"Koselig kafeteria med god"
170519	"hjemmelaget mat"
170519	"Flott turterreng med muligheter"
170519	"for fiske"
170519	"Badestrand like ved"
170520	"52 †rs erfaring. Spesialverksted p†"
170520	"motoroverhaling. Tar oppdrag fra private kunder og"
170520	"verksteder fra hele Rogaland og omegn. Delene"
170520	"sendes pr. post eller godsruter til og fra"
170520	"verkstedet."
170520	""
170520	""
170520	"elin sin !!!!!!!!!"
170521	"Tilsluttet Norpot-gruppen"
170521	"pningstider:"
170521	"Hverdager 05.00 - 15.00"
170521	"L›rdager  05.00 - 09.00"
170521	"Kvalitet er v†rt motto! Er med i prosjekt " 5 om"
170521	"dagen" mot OL 1994."
170521	"Det g†r p† at man skal spise 5 produkter pr.dag,"
170521	"s† man blir sunn og frisk til OL 1994."
170521	"Totalleverand›r av frukt og gr›nt."
170522	"Vi har 23 †rs erfaring i bransjen, og er"
170522	"spesialister p† produksjon av fiskegarn."
170522	"Leverer over hele landet."
170522	""
170523	"Vi er et landsdekkende firma som produserer"
170523	"tekniske koster for oppdretts-,"
170523	"offshore-, fiskeri- og industrin‘ringen."
170523	"Vi fornyer og reparerer."
170523	"Lager koster p† oppdrag i kunststoffer som feks."
170523	"Peh 1000 og Pom. Ta kontakt med oss det vil l›nne"
170523	"seg."
170525	"Driftsleder: Leif Bj›rge"
170525	"Avdelingskontor:"
170525	"Damsg†rdsgt. 131, 2 etg."
170525	"Telefon: 05-344497"
170525	"Telefax: 05-346260"
170525	"All takrengj›ringe er godkjent av Norsas og SFT."
170525	"Asbestsaneringen gjelder r›r og byggninger."
170526	"Innehaver: Ola Arvid Hage"
170526	"2. telefon 72854050"
170526	"Selger engros over hele landet"
170526	"Har fabrikkutsalg"
170526	"Montering og service"
170526	"Firmaets gitter er beregnet til bruk foran"
170526	"vinduer, inngangspartier og som skillevegg i"
170526	"butikker. De produserer persienner, markiser og"
170526	"rullegardiner."
170527	"Autorisert r›rleggerfirma"
170527	"2. telefon 071-30313"
170528	"NB! NB! NB! NB!"
170528	"Oppgi mobiltelefonnummeret til kundene som ringer"
170528	"inn."
170528	"Mobiltelefon p† dagtid og vanlig nummer etter kl."
170528	"16.00."
170528	""
170528	"Bygg- og t›mmermester."
170528	"Vurderer jobben uten betaling"
170528	"Kr. 170,- pr. time + moms"
170528	"Gir faste priser - Gode referanser"
170528	"Har god kontakt med alle slags"
170528	"h†ndtverkere. Tar oppdrag p† hele"
170528	"stlandsomr†det."
170528	""
170528	""
170528	""
170529	"Autorisert r›rleggermester"
170529	""
170530	"Prosjektering - Levering"
170530	"Vi foretar service og reparasjoner. Nytt produkt"
170530	"er prefabrikerte UV-stasjoner. Kan monteres"
170530	"direkte p† r›rsystemet. Tar imot henvendelser fra"
170530	"kommuner, teknisk stat og private vannverk."
170530	""
170531	"Telefonnummer: 00 46 548 56420."
170531	"Telefaxnummer: 00 46 548 56429."
170532	"Telefonnummer: 095 46 541 99300."
170532	""
170532	"* Fugeskum / tetningsmiddel for"
170532	"  industri."
170532	"* Arbeidskl‘r: Snicker, Fristads"
170532	"  arbeidssko."
170532	"* H†ndverkt›y: Bahco, weralit, knipex,"
170532	"  Sandvik."
170535	"Alt i radio- og"
170535	"telekommunikasjon"
170537	"Velkvalifisert kontorhjelp ved"
170537	"sykefrav‘r og ved store"
170537	"belastninger"
170537	""
170538	"Annen mobil: 94-190832"
170538	"Tar p† seg oppdrag i hele stlandsomr†det, men"
170538	"helst i Gj›vik/Toten og omegn. Henvender seg for"
170538	"det meste til privatmarkedet, men tar ogs†"
170538	"henvendelser fra n‘ringslivet."
170538	"Ring for referanser."
170538	""
170539	"Vi hjelper deg med det du trenger av trykksaker."
170539	"Vi satser p† kvalitet og hurtig levering."
170539	""
170539	"eirik sin !!!!!!"
170541	"Autorisert installat›r Gr.L."
170541	"Vi opererer over hele landet og hovedsaklig innen"
170541	"oljeindustrien."
170541	"Vi leverer eksplosjonssikre tavler, bokser og skap"
170541	"i ex-utf›relse som er NEMKO-godkjent."
170542	"Hel†rscamping med alle muligheter"
170542	"vinter som sommer"
170542	"Kiosk og gatekj›kken"
170542	"Fiskeelv"
170542	"Alpinsenter"
170542	"Fine bademuligheter"
170543	"Leverand›r av trykksaker"
170543	""
170543	""
170543	""
170543	""
170543	""
170543	""
170543	""
170543	""
170544	"Trykker'n tar totalentreprise p† alt innen"
170544	"trykking. Vi er meget fleksible p† trykkingen,"
170544	"ingen SPESIALTRYKKING er for vanskelig for oss. Vi"
170544	"fremstiller fra skisse til ferdig original. Ring"
170544	"oss, vi har rask levering og meget bra kvalitet."
170544	"60 †rs bransjeerfaring."
170546	"Autorisert bilverksted"
170546	"Oppretting og lakkering"
170546	""
170549	"Norges ledende frimerkeauksjoner"
170549	"Toppriser betales for bedre"
170549	"objekter"
170549	"Gratis vurdering"
170549	"Gratis salgslister og informasjon"
170550	"ABC Electronic A/S er et servicefirma innenfor all"
170550	"forbrukerelektronikk. Geografisk omr†de er hele"
170550	"Norge. Spesialomr†de er service p† Samsung"
170550	"produkter og ITT."
170551	"pningstider:"
170551	"Mand-Fre: 09.00/10.00 - 17.00"
170551	"L›rdager: 09.00 - 15.00"
170551	"S›ndager: 12.00 - 15.00"
170551	"Tar gjerne store oppdrag for firmaer, bedrifter"
170551	"o.l."
170551	"P†tar oss ogs† leveranser da vi har 2 faste"
170551	"sj†f›rer som kj›rer mellom kl. 10.00 - 13.00."
170551	"For n‘rmere informasjon om leveringer o.l., ta"
170551	"kontakt med oss p† telefonen."
170553	"Harpefossen Fjellstove ligger ved slalombakke i"
170553	"naturskj›nne omgivelser."
170553	"12 rom med dusj/toalett"
170553	"TV-stue"
170553	"4 hytter med dusj/toalett"
170553	"Kafeteria med hjemmelaget mat"
170553	"Skitrekk, turlysl›ype og alpinbakke"
170553	"1 times kj›ring fra Jostedalsbreen"
170553	"Kursmuligheter til 50 personer. Selskaper kan"
170553	"holdes for 150 personer."
170554	"Annen telefon: 077-96250"
170556	"Vi har 100 sitteplasser"
170556	"pningstider:"
170556	"Hverdager 10.00-19.00"
170556	"L›rdager 10.00-15.00"
170556	"S›ndager stengt"
170556	"Rimelige middagsretter"
170558	"Innehaver: Arne Martin B›e"
170558	"Raskt og rimelig arbeid"
170558	"Alt i trematerialer"
170559	"Salg og utleie av nye og brukte"
170559	"campingvogner"
170559	"Serviceverksted"
170560	"Et alkoholfritt alternativ"
170560	"9 rom derav 5 enkle og 4 doble"
170560	"2 TV-stuer"
170560	"Kafeteria"
170561	"Qualitronic as tar p† seg alle typer"
170561	"installasjonsoppdrag av Intercom utstyr i Oslo og"
170561	"Akershus."
170561	"Installerer i bolighus, n‘ringsbygg, blokker,"
170561	"skoler, sykehus etc."
170561	"Kontakt oss, vi kan installasjon."
170562	"R†dgivende ingeni›rer MRIF"
170563	"Tar oppdrag fra hele landet, med hovedtyngde p†"
170563	"Vestlandet."
170564	"Alt innen elektroinstallasjon"
170564	"Autorisert elektroentrepren›r"
170564	"Medlem av NELFO"
170564	"Autorisert teleinstallat›r"
170564	"Autorisert teleforhandler"
170565	"Nye produkter s›kes"
170567	"Importerer verneutstyr, alt fra A - ."
170567	"Kundegrupper er onshore og offshore,"
170567	"maskinbransjen, industri, mekaniske verksteder"
170567	"o.s.v."
170569	"R†dgivere i organisasjon og"
170569	"bedriftsledelse. Tar henvendelser fra Oslo &"
170569	"Akershus. Det l›nner seg † ringe. Tar henvendelser"
170569	"fra hele landet. R†givere ved rekruttering og"
170569	"executive search."
170570	"Konkurs iflg. Kristina 05.09.95."
170570	""
170570	"Vi har g†tt inn under Ide, som er et Nord Norskt"
170570	"foretak med 25 butikker fra Harstad og nordover."
170570	"Vi dekker S›r Varanger og tilbyr alt innen"
170570	"byggevarer og jernvarehandelen."
170570	"Vi kan komme for † m†le og tegne slik at dere kan"
170570	"f† et eksakt tilbud."
170570	"Kan ogs† f† tegninger av rommet med m†l slik at vi"
170570	"tegner p† innredningen."
170570	"Fokus og ChippenDale kj›kken, bad og garderober."
170570	"Ta kontakt for en uforpliktende prat."
170572	"* Beliggende ved V†gen midt i Bergen"
170572	"  sentrum."
170572	"* Totalt 155 v‘relser/60 med utsikt"
170572	"  mot Bryggen og Fisketorget."
170572	"* Spennende suiter."
170572	"* Egne hotellyachter for utleie."
170572	"* Konferanselokaler/m›terom med"
170572	"  kapasitet opptil 60 personer."
170572	"* Emily, a la carte restaurant med"
170572	"  utsikt over V†gen."
170572	"* Selskapslokaler."
170572	"* Bar med alle rettigheter."
170572	"* Gunstige Weekendtilbud."
170572	"* Overgangsordninger til"
170572	"  Restauranthuset Zachariasbryggen og"
170572	"  Banco Rotto spise-/danserestaurant."
170572	"* Velkommen til et hyggelig opphold."
170573	"Plastflasker opptil 2,5 liter"
170573	"Alle typer plastflasker"
170573	"Plastemballasje i flaskeform"
170573	"Leverer over hele Skandinavian"
170573	"Ingen ordre er for store."
170575	"Frakter alle typer varer/produkter p† sj›en."
170575	"Har en b†t p† ca. 1000 tonn og kan frakte hus,"
170575	"hytter og annen spesialtransport."
170575	"Tar oppdrag over hele Europa, men helst i Norge."
170575	"Spesialist p† bulktransport (l›svekt). Tar ogs†"
170575	"tungl›ft opp til 15 tonn."
170575	"Vi har gode referanser som:"
170575	"* Nordland Betong Industri"
170575	"  Bod›"
170575	"  Tlf: 75500400"
170575	"  Att: Odd Christensen"
170575	"* Tollpost Globe"
170575	"  Bod›"
170575	"  Tlf: 75581514"
170575	"  Att: Vichtor J›rgensen"
170576	"Vi er en campingplass med fin beliggenhet ved"
170576	"fjorden som har †pent hele †ret. Har b†de hytte-"
170576	"og b†tutleie. Campingen har 6 hytter, 2 store og 4"
170576	"sm†."
170576	"Priser:"
170576	"Store hytter: 160,- pr. hytte pr. d›gn"
170576	"Sm† hytter: 140,- pr. hytte pr. d›gn."
170576	"Campingplassen er p† 15-20 dekar og har lekeplass"
170576	"for barna."
170578	"pent hele †ret"
170578	"Ligger p† fjellet n‘r vann"
170578	"Gode fiske- og bademuligheter"
170578	"5 hytter"
170578	"Str›m til 130 caravans"
170579	"Jerniaforhandler innenfor bygge- og"
170579	"jernvareartikler. 1000 m2 butikklokale."
170579	"Engrosvirksomhet til h†ndtverkere i Oslo og"
170579	"Akershus. Frakter varene uten tillegg til"
170579	"byggeplassen."
170581	"Byggeutstyr for hurtigere"
170581	"arbeid"
170581	"Utleie - Salg - Service"
170581	"(plast lommer 1mX1,40m)"
170582	"Annen telefon: 074-12444"
170582	"Totalleverand›r av vinduer og d›rer. P†tar seg"
170582	"alle typer spesialbestillinger av vinduer og"
170582	"d›rer, ogs† serieproduksjon. Meget h›y kvalitet"
170582	"til gunstige priser. Tar p† seg henvendelser fra"
170582	"hele landet."
170583	"Produksjon av trapper i tre etter m†l. Firmaet"
170583	"utf›rer rehabilitering og salg av trelast lokalt,"
170583	"ellers opererer de over hele landet. De har en"
170583	"produksjonshall p† 1800 m2 og en lakkeringshall"
170583	"til overflatebehandling p† 250 m2. De utf›rer ogs†"
170583	"lakkering av treflater med brannhemmende lakk,"
170583	"laminering av alle tresorter og produserer trebord"
170583	"etter bestilling. Firmaet har spesialisert seg p†"
170583	"tretrapper som de produserer p† bestilling og"
170583	"etter m†l. De lager alle typer trapper innen alle"
170583	"tresorter. Generelt kan man si at bedriften er"
170583	"meget fleksibel og produserer alle typer"
170583	"spesialprodukter innen tre."
170584	"l Gardin og Utstyrstugu har 26 †rs erfaring innen"
170584	"gardinsying og gardinoppheng."
170584	"Vi er totalleverand›r av gardiner og gardinutstyr."
170584	"Tilbyr bedrifter"
170584	"10% rabatt ved kvantumkj›p."
170584	"l Gardin og Utstyrstugu tar p† seg sying,"
170584	"tilpassing og oppheng til en rimelig penge."
170584	"Helgejobbing er ikke noe problem."
170584	"Vi har konkurransedyktige priser og god kvalitet."
170584	""
170584	"pningstider:"
170584	"Man - Tors: kl 10.00 - 17.00"
170584	"Fredag    : kl 10.00 - 18.00"
170584	"L›rdag    : kl 10.00 - 14.00"
170584	""
170584	"Vi dekker hele st-landet."
170585	"Leverer egenproduserte produkter."
170585	"Spesialiteter:"
170585	"Royalimpregnert trelast"
170585	"M›belkomponenter i furu og gran"
170585	"Elementbygg til landbruk og oppdrett"
170585	"Daglig leder: Andreas Granhus"
170585	"Avdelingsleder engrossalg:"
170585	"Ola S‘ther"
170585	"Avdelingsleder elementbygg:"
170585	"Olav R›nning"
170585	"Avdelingsleder detaljsalg:"
170585	"Ivar Jonas N›rbeck"
170585	"Tar imot henvendelser fra hele landet. Firmaet"
170585	"satser p† personlig service og kvalitet."
170585	"Individuell leveranse."
170586	"Runar Fr›myr: 35-532208/942-87665"
170586	""
170586	"CONTAINERSERVICE - MASKINUTLEIE"
170586	"Bedriftsvn. 92, 3700 Skien"
170586	"Telefon: 35-595444"
170586	"Jan E. Thorkildsen: 35-537190"
170586	"Mobil: 942-81321"
170586	""
170586	"HYNI PUKKVERK"
170586	"Bedriftsvn. 92, 3700 Skien"
170586	"Telefon: 35-590297"
170586	"Kjell Thorstensen: 35-539292"
170586	""
170586	"TYNNPLATEVERKSTED:"
170586	"H†vundvn. 279"
170586	"Telefon: 35-500800"
170586	""
170586	"Vi har utleie av kerman gravemaskin, merket H.8"
170586	"og H.10"
170586	"Utleie av Volvo Bm hjullastere, merket 4500, L160"
170586	"og L150."
170586	"Utleie av Atlas Roc borerigg."
170587	"Oppdrett av laks og ›rret"
170589	"Konsulentvirksomhet innen"
170589	"datautstyr rettet mot jordbruk,"
170589	"skogbruk og arealrelatert"
170589	"planlegging"
170592	"Venneslad›ren - et kvalitetsprodukt"
170592	"Firmaet produserer standard- og spesiald›rer i"
170592	"furu. De lager ogs† furud›rer etter tegninger."
170594	"Vi produserer KP-tilhengeren som er den eneste"
170594	"hengeren som har tippsystem, b†de forover og"
170594	"bakover. Selges direkte fra fabrikk til hele"
170594	"Norge."
170594	"Produserer ogs† souvernirer som treskulpturer og"
170594	"kniver med knivslirer i horn og tre."
170594	""
170594	""
170597	"Handelsgartneriet er et typisk gammeldags"
170597	"gartneri. Dvs. at de er allsidige. De har"
170597	"potteplanter og blomster hele †ret og dyrker"
170597	"gr›nnsaker om sommeren. Lokalomr†de er Skjerstad"
170597	"Kommune. Fungerer ogs† som grossister til"
170597	"blomsterforretninger, ogs† til  nabokommuner som"
170597	"Bod›. Tar seg av blomsterdekorasjoner til private"
170597	"selskaper, begravelser etc."
170598	"Vi utarbeider planl›sning og gir tilbud gratis og"
170598	"uforbindtlig. Vi kommer gjerne hjem til kunden og"
170598	"tar m†l og hjelper til med forslag og gir gode r†d"
170598	"og ideer. Vi har konsulenter med mange †rs"
170598	"erfaring innen innrednings- og"
170598	"moderniseringsfaget. Vi har snekkere, r›rleggere"
170598	"og elektriker som kan utf›re selve"
170598	"monteringsarbeidet, og kunden kan p† forh†nd f† et"
170598	"totalanbud."
170601	"Spesialiteter kan skaffes."
170601	"Alt innen kj›tt kan skaffes."
170601	"Severingshjelp kan skaffes."
170601	"Kan levere selskapsmat."
170601	"Topp kvalitet p† alle varer."
170603	"Datterselskap av"
170603	"METSA-SERLA AB"
170603	"S-542 88 MARIESTAD"
170603	"SVERIGE"
170603	""
170603	""
170604	"pningstider:"
170604	"Man-fre 09.30-18.00"
170604	"L›rdag 09.00-16.00"
170606	"LOKSET Polyesterbasert"
170606	"forankringspatroner"
170606	"Lokset Polyesterbasert"
170606	"forankringsmasse (for over/"
170606	"under vann)"
170606	"Paschal st†lforskalingskassetter"
170606	"A-T aluminiumforskalingskassetter"
170606	""
170609	"Thomas Kompaktlastere importeres av oss og selges"
170609	"til hele landet. Resten av varespekteret selges"
170609	"til Nordland, Troms og Finnmark."
170612	"Annen telefon: 066-11700"
170613	"Tar imot leies›m."
